Game ID,Player,Leader,Starting Position,Score,Ending Position
484,@friachi ,Ariana,2,8.8,2
484,@Vasya ,Baron,3,-5.7,3
484,@Vigo ,Tessia,4,-51.4,4
483,@zafy ,Baron,1,35.6,1
483,@Wooklee ,Ecaz,2,7.6,2
483,@BenitoMax ,Ariana,4,-5.3,3
483,@asat0r ,Helena,3,-38.0,4
482,@bonda ,Ariana,4,68.9,1
482,@Thuney ,Beast,3,-8.2,2
482,@e_jasmins ,Rhombur,1,-3.0,3
482,@darkdinner ,Ilban,2,-57.7,4
481,@rybas_h3 ,Beast,1,20.5,1
481,@nobody09 ,Ariana,3,8.2,2
481,@bartosz546 ,Ilban,2,-7.8,3
481,@Verča Liška ,Hundro,4,-21.0,4
480,@eliottjacques5 ,Rhombur,1,43.6,1
480,@VIVAFRESHAS ,Beast,2,15.5,2
480,@Vigo ,Ilesa,3,-11.9,3
480,@Franz ,Ariana,4,-47.2,4
479,@Thuney ,Yuna,2,29.8,1
479,@e_jasmins ,Ilban,4,36.0,2
479,@BenitoMax ,Rhombur,1,0.8,3
479,@darkdinner ,Leto,3,-66.6,4
478,@Ideel ,Tessia,4,26.5,1
478,@Mysterium ,Ariana,3,9.0,2
478,@Vigo ,Ilesa,1,-4.6,3
478,@Giegling ,Ilban,2,-30.9,4
477,@bartosz546 ,Leto,2,56.0,1
477,@khisanthas ,Helena,4,6.9,2
477,@In Flames ,Beast,1,-12.1,3
477,@Vasya ,Ilban,3,-50.8,4
476,@goetz ,Ilban,3,47.7,1
476,@Vigo ,Ilesa,2,-9.4,2
476,@vin1987123 ,Baron,4,2.1,3
476,@leonpie ,Yuna,1,-40.4,4
475,@Benten ,Memnon,2,16.1,1
475,@lux ,Ilban,3,30.1,2
475,@e_jasmins ,Beast,4,-2.7,3
475,@bartosz546 ,Yuna,1,-43.5,4
474,@dinosmaroulis ,Ilesa,1,33.3,1
474,@eliottjacques5 ,Ariana,2,1.7,2
474,@Siroz26 ,Tessia,3,14.8,3
474,@IcarusNatusPugnam#9425 ,Rhombur,4,-49.7,4
473,@Vigo ,Ilesa,4,66.4,1
473,@rybas_h3 ,Beast,3,-7.2,2
473,@Lonk ,Paul,1,-8.7,3
473,@lilgreenghouls ,Yuna,2,-50.6,4
472,@IASC ,Yuna,1,44.0,1
472,@nobody09 ,Beast,3,4.6,2
472,@Giegling ,Tessia,4,-14.9,3
472,@bonda ,Helena,2,-33.7,4
471,@vintaya ,Rhombur,1,66.1,1
471,@cybervova ,Hundro,3,9.4,2
471,@Max ,Baron,2,-9.6,3
471,@zafy ,Tessia,4,-65.9,4
470,@BenitoMax ,Ecaz,3,61.0,1
470,@Mysterium ,Beast,1,-12.9,2
470,@cheesable ,Ilesa,4,-24.2,3
470,@Siroz26 ,Paul,2,-23.9,4
469,@justinbyun ,Hundro,3,29.8,1
469,@nobody09 ,Paul,2,13.0,2
469,@Franz ,Rhombur,1,-18.1,3
469,@goetz ,Helena,4,-24.7,4
468,@eliottjacques5 ,Rhombur,3,38.3,1
468,@cybervova ,Beast,4,0.5,2
468,@Vigo ,Yuna,1,-19.1,3
468,@vin1987123 ,Leto,2,-19.7,4
467,@zafy ,Ecaz,1,54.2,1
467,@Ideel ,Baron,4,-3.1,2
467,@crashtest776 ,Hundro,3,-23.7,3
467,@Perihelion ,Helena,2,-27.4,4
466,@IFreeMan ,Helena,1,43.0,1
466,@Franz ,Yuna,4,24.0,2
466,@fweak ,Ilban,3,-9.0,3
466,@zafy ,Beast,2,-58.0,4
465,@nobody09 ,Hundro,2,48.1,1
465,@Azp@ ,Beast,3,13.3,2
465,@Rosco ,Ilban,4,-12.1,3
465,@Martell ,Paul,1,-49.2,4
464,@Woerdistan ,Helena,4,45.1,1
464,@Vigo ,Ilesa,1,17.0,2
464,@BenitoMax ,Tessia,2,2.5,3
464,@Fenderico ,Hundro,3,-64.6,4
463,@Franz ,Beast,1,51.9,1
463,@IFreeMan ,Hundro,3,-1.9,2
463,@waata ,Paul,2,1.3,3
463,@Vigo ,Ilban,4,-51.3,4
462,@rybachello ,Leto,3,51.9,1
462,@goetz ,Beast,4,16.1,2
462,@BenitoMax ,Hundro,1,-15.2,3
462,@killer ,Ilban,2,-52.9,4
461,@darkdinner ,Tessia,3,24.6,1
461,@Franz ,Ariana,4,20.4,2
461,@Ponz47 ,Ilesa,2,-1.8,3
461,@killer ,Rhombur,1,-43.2,4
460,@justinbyun ,Beast,1,55.7,1
460,@CrazyApple ,Paul,2,18.8,2
460,@mooshow ,Ecaz,4,-6.9,3
460,@davidli642 ,Ecaz,3,-67.6,4
459,@Yung Savage ,Ilesa,1,24.9,1
459,@Sir Jon ,Yuna,4,19.0,2
459,@TheDrunkWizard ,Ariana,2,-14.1,3
459,@Yooliss ,Hundro,3,-29.8,4
458,@Benten ,Memnon,2,26.7,1
458,@dragalar ,Leto,1,28.0,2
458,@Vasya ,Ilban,4,-4.1,3
458,@Vigo ,Ecaz,3,-50.7,4
457,@zafy ,Ecaz,2,35.4,1
457,@emocat ,Leto,4,24.6,2
457,@krompl ,Ilban,3,-36.6,3
457,@smoati9ap ,Paul,1,-23.3,4
456,@davidli642 ,Hundro,1,20.8,1
456,@javea1 ,Baron,2,46.1,2
456,@Vigo ,Ecaz,3,-22.4,3
456,@dragalar ,Beast,4,-44.4,4
455,@zafy ,Ilban,4,44.3,1
455,@krompl ,Hundro,1,-2.7,2
455,@justinbyun ,Beast,2,-31.2,3
455,@Haros ,Leto,3,-10.4,4
454,@rybas_h3 ,Beast,2,22.9,1
454,@Vigo ,Ilesa,1,7.5,2
454,@javea1 ,Hundro,3,13.4,3
454,@HEX ,Ilban,4,-43.8,4
453,@Cabbage Cat ,Ariana,2,45.0,1
453,@Sweetsale90 ,Ecaz,1,45.7,2
453,@e_jasmins ,Helena,4,-16.8,3
453,@Zelbot ,Leto,3,-73.9,4
452,@davidli642 ,Baron,1,31.6,1
452,@Ajokli ,Tessia,2,17.5,2
452,@Vigo ,Helena,3,-8.0,3
452,@friachi ,Beast,4,-41.1,4
451,@rybas_h3 ,Hundro,3,26.0,1
451,@Wooklee ,Rhombur,2,20.1,2
451,@lilgreenghouls ,Yuna,1,-15.4,3
451,@bonda ,Tessia,4,-30.6,4
450,@Ideel ,Ecaz,2,16.2,1
450,@Thức Nguyễn ,Tessia,4,17.6,2
450,@Franz ,Yuna,1,-9.1,3
450,@javea1 ,Beast,3,-24.7,4
448,@Zelbot ,Hundro,2,37.7,1
448,@devzzzy ,Ilban,4,-14.1,2
448,@e_jasmins ,Tessia,1,-9.2,3
448,@Sweetsale90 ,Ecaz,3,-14.4,4
447,@Yung Savage ,Paul,1,53.5,1
447,@contiuspilate ,Ariana,2,-4.8,2
447,@Vigo ,Beast,4,-17.4,3
447,@Teller ,Baron,3,-31.3,4
446,@rybachello ,Helena,3,75.9,1
446,@Rosco ,Leto,1,14.5,2
446,@Franz ,Ilban,2,-19.2,3
446,@VIVAFRESHAS ,Ariana,4,-71.2,4
445,@krompl ,Tessia,4,19.4,1
445,@HEX ,Ecaz,3,6.6,2
445,@javea1 ,Leto,2,-4.7,3
445,@Sweetsale90 ,Rhombur,1,-21.3,4
444,@davidli642 ,Baron,2,30.5,1
444,@Ideel ,Paul,3,-11.0,2
444,@In Flames ,Tessia,1,-0.2,3
444,@leonpie ,Beast,4,-19.3,4
443,@contiuspilate ,Leto,1,34.9,1
443,@dragalar ,Ariana,2,31.6,2
443,@Vigo ,Baron,3,-18.0,3
443,@Yung Savage ,Rhombur,4,-48.5,4
442,@davidli642 ,Ecaz,4,33.9,1
442,@Rosco ,Beast,1,35.0,2
442,@nobody09 ,Rhombur,2,-10.7,3
442,@Zelbot ,Ilban,3,-58.2,4
441,@VIVAFRESHAS ,Ariana,4,40.2,1
441,@Vigo ,Helena,1,4.9,2
441,@HEX ,Ilban,3,-12.9,3
441,@lux ,Rhombur,2,-32.2,4
440,@contiuspilate ,Ilban,4,30.0,1
440,@Yung Savage ,Ariana,2,5.4,2
440,@Siroz26 ,Hundro,3,18.0,3
440,@dragalar ,Tessia,1,-53.4,4
439,@ball ,Tessia,3,47.8,1
439,@april ,Paul,1,15.8,2
439,@Franz ,Yuna,2,-20.2,3
439,@vintaya ,Beast,4,-43.4,4
438,@Ideel ,Beast,1,24.7,1
438,@djgod79 ,Hundro,2,30.3,2
438,@Vigo ,Leto,3,-23.7,3
438,@lux ,Rhombur,4,-31.3,4
436,@VIVAFRESHAS ,Ecaz,3,45.5,1
436,@Londonerd ,Baron,1,-3.1,2
436,@dragalar ,Ilban,4,-26.6,3
436,@Siroz26 ,Yuna,2,-15.9,4
435,@vaggelakos13 ,Leto,3,54.5,1
435,@lilgreenghouls ,Ecaz,4,11.9,2
435,@Lonk ,Paul,1,-8.9,3
435,@dragalar ,Hundro,2,-57.5,4
434,@Thuney ,Yuna,3,32.4,1
434,@lux ,Leto,4,30.7,2
434,@vintaya ,Ecaz,1,-5.9,3
434,@Martell ,Rhombur,2,-57.3,4
433,@emocat ,Ecaz,1,53.9,1
433,@Franz ,Yuna,3,7.0,2
433,@nobody09 ,Ilban,4,-34.3,3
433,@Siroz26 ,Paul,2,-26.6,4
432,@lilgreenghouls ,Hundro,3,49.2,1
432,@Lonk ,Rhombur,2,23.5,2
432,@rybas_h3 ,Tessia,4,-39.3,3
432,@mrk_pczkln ,Beast,1,-33.5,4
431,@Vigo ,Ilesa,3,29.1,1
431,@Jackal ,Yuna,1,23.5,2
431,@In Flames ,Memnon,4,0.4,3
431,@maxcobain ,Hundro,2,-53.0,4
430,@Martell ,Ariana,2,33.8,1
430,@M1X ,Ilban,1,6.5,2
430,@Siroz26 ,Beast,4,8.2,3
430,@emocat ,Tessia,3,-48.5,4
429,@lux ,Rhombur,1,56.6,1
429,@zafy ,Paul,2,-4.8,2
429,@djgod79 ,Yuna,3,-22.9,3
429,@rybachello ,Ariana,4,-28.9,4
428,@friedpetable ,Ariana,4,50.3,1
428,@Ideel ,Rhombur,3,-5.4,2
428,@nobody09 ,Paul,2,-18.8,3
428,@lobsterjohnson5013 ,Beast,1,-26.1,4
427,@justinbyun ,Beast,2,43.1,1
427,@kwisatz99 ,Tessia,1,8.7,2
427,@Sweetsale90 ,Helena,4,22.5,3
427,@Vigo ,Ariana,3,-74.3,4
426,@Franz ,Memnon,1,55.4,1
426,@lux ,Helena,2,39.7,2
426,@Lonk ,Yuna,3,-25.1,3
426,@lilgreenghouls ,Ariana,4,-70.0,4
425,@fweak ,Ecaz,2,50.2,1
425,@davidli642 ,Hundro,3,-7.6,2
425,@kraze ,Paul,1,-13.8,3
425,@agingprince. ,Helena,4,-28.8,4
424,@Vigo ,Ilesa,1,41.1,1
424,@Gros-Seb ,Helena,4,31.3,2
424,@Ideel ,Rhombur,2,-28.5,3
424,@justinbyun ,Hundro,3,-43.8,4
423,@nobody09 ,Paul,3,34.2,1
423,@Jackal ,Ilban,4,11.7,2
423,@rybachello ,Yuna,1,8.9,3
423,@In Flames ,Baron,2,-54.7,4
422,@kwisatz99 ,Beast,1,48.4,1
422,@Apl_b ,Hundro,2,26.9,2
422,@davidli642 ,Baron,4,-38.1,3
422,@SpiceNav ,Helena,3,-37.2,4
421,@kwisatz99 ,Ilban,4,60.4,1
421,@davidli642 ,Baron,3,-2.8,2
421,@waata ,Helena,1,10.5,3
421,@justinbyun ,Ecaz,2,-68.0,4
420,@davidli642 ,Hundro,2,22.3,1
420,@Narballs ,Tessia,1,16.9,2
420,@javea1 ,Baron,3,6.6,3
420,@ichaplin ,Helena,4,-45.7,4
419,@davidli642 ,Baron,4,36.0,1
419,@dragalar ,Ilban,1,2.9,2
419,@SpiceNav ,Beast,2,-4.8,3
419,@Cabbage Cat ,Ecaz,3,-34.1,4
418,@dragalar ,Tessia,1,37.4,1
418,@Benten ,Ilban,4,-9.3,2
418,@Red Bull Baron ,Helena,3,-5.5,3
418,@lux ,Leto,2,-22.6,4
417,@krompl ,Beast,4,40.2,1
417,@lux ,Paul,2,49.1,2
417,@dragalar ,Tessia,3,-29.1,3
417,@zafy ,Ecaz,1,-60.1,4
416,@krompl ,Ilban,3,55.5,1
416,@dragalar ,Baron,2,9.4,2
416,@zafy ,Leto,4,-28.1,3
416,@Cabbage Cat ,Ecaz,1,-36.7,4
415,@Cabbage Cat ,Helena,2,59.4,1
415,@krompl ,Tessia,1,12.4,2
415,@rybas_h3 ,Leto,4,-36.9,3
415,@Sir Jon ,Rhombur,3,-34.9,4
414,@contiuspilate ,Memnon,1,44.4,1
414,@zafy ,Ecaz,3,2.3,2
414,@Lynx ,Ilban,2,-2.2,3
414,@In Flames ,Leto,4,-44.4,4
412,@devzzzy ,Leto,2,27.4,1
412,@Ajokli ,Tessia,3,8.2,2
412,@krompl ,Ecaz,4,-13.3,3
412,@javea1 ,Paul,1,-22.4,4
411,@Cabbage Cat ,Ariana,1,57.4,1
411,@khisanthas ,Baron,2,3.6,2
411,@lobsterjohnson5013 ,Ecaz,4,-15.8,3
411,@javea1 ,Helena,3,-45.1,4
410,@lilgreenghouls ,Ariana,4,24.2,1
410,@Lonk ,Paul,2,0.8,2
410,@pan Jan ,Baron,1,-5.1,3
410,@Haros ,Ilban,3,-19.9,4
409,@In Flames ,Baron,1,47.5,1
409,@Vigo ,Tessia,2,-14.4,2
409,@lux ,Helena,4,12.6,3
409,@lukasz w ,Hundro,3,-45.7,4
408,@Benten ,Ecaz,3,22.1,1
408,@nobody09 ,Baron,2,11.5,2
408,@Teller ,Ilban,1,-13.3,3
408,@lux ,Helena,4,-20.3,4
407,@rybas_h3 ,Helena,4,18.1,1
407,@javea1 ,Leto,3,38.3,2
407,@Franz ,Ariana,1,-2.5,3
407,@Wooklee ,Rhombur,2,-53.9,4
406,@dragalar ,Tessia,1,47.1,1
406,@Ajokli ,Leto,2,13.3,2
406,@M1X ,Baron,4,-9.0,3
406,@HueyLongNewton ,Helena,3,-51.4,4
405,@torbtheorb ,Ilban,4,55.3,1
405,@dragalar ,Baron,3,18.2,2
405,@louis🏍🏍🏍 ,Leto,2,-21.5,3
405,@nobody09 ,Ecaz,1,-52.0,4
404,@rybas_h3 ,Helena,4,24.7,1
404,@Wooklee ,Rhombur,3,19.0,2
404,@M1X ,Baron,1,-10.4,3
404,@Franz ,Yuna,2,-33.4,4
403,@In Flames ,Baron,1,54.8,1
403,@Vigo ,Tessia,2,-17.0,2
403,@lux ,Helena,4,10.2,3
403,@AS1 ,Hundro,3,-48.1,4
402,@louis🏍🏍🏍 ,Hundro,1,46.3,1
402,@nobody09 ,Helena,2,9.3,2
402,@waata ,Tessia,3,8.9,3
402,@friachi ,Yuna,4,-64.5,4
401,@Ajokli ,Hundro,3,59.1,1
401,@Ideel ,Ecaz,4,-7.7,2
401,@maxcobain ,Beast,1,-16.8,3
401,@Litas ,Baron,2,-34.6,4
400,@rybas_h3 ,Leto,4,29.2,1
400,@mooshow ,Rhombur,1,15.3,2
400,@hersheylim ,Ilban,3,-12.7,3
400,@In Flames ,Paul,2,-31.8,4
399,@rybas_h3 ,Helena,4,41.9,1
399,@crashtest776 ,Hundro,2,8.1,2
399,@hersheylim ,Ilesa,1,-7.9,3
399,@VIVAFRESHAS ,Baron,3,-42.0,4
398,@vaggelakos13 ,Rhombur,3,50.4,1
398,@Zelbot ,Hundro,2,-1.1,2
398,@hersheylim ,Ilban,4,-28.8,3
398,@lux ,Beast,1,-20.4,4
397,@dromprinzen ,Hundro,3,50.2,1
397,@nobody09 ,Rhombur,1,0.8,2
397,@Kaileng ,Tessia,4,-14.5,3
397,@agingprince. ,Yuna,2,-36.5,4
396,@Vigo ,Ilesa,1,32.9,1
396,@Zelbot ,Beast,4,16.1,2
396,@hersheylim ,Hundro,3,-17.0,3
396,@In Flames ,Leto,2,-32.0,4
395,@mooshow ,Rhombur,4,59.8,1
395,@davidli642 ,Hundro,2,9.5,2
395,@Ajokli ,Helena,3,-6.1,3
395,@hersheylim ,Ecaz,1,-63.2,4
394,@e_jasmins ,Hundro,1,54.1,1
394,@M1X ,Baron,4,-3.2,2
394,@lannister2005 ,Ecaz,2,-26.0,3
394,@KharpediemYoun's ,Beast,3,-25.0,4
393,@darkdinner ,Hundro,1,39.3,1
393,@HueyLongNewton ,Ecaz,4,10.2,2
393,@dotdotdot ,Ariana,3,-20.1,3
393,@Ponz47 ,Yuna,2,-29.5,4
392,@davidli642 ,Hundro,3,43.4,1
392,@mooshow ,Helena,2,25.7,2
392,@hersheylim ,Ilesa,4,-41.9,3
392,@javea1 ,Leto,1,-27.2,4
391,@darkdinner ,Tessia,3,43.2,1
391,@dotdotdot ,Paul,2,9.9,2
391,@Pooky ,Rhombur,4,-13.6,3
391,@Ponz47 ,Helena,1,-39.6,4
390,@hersheylim ,Paul,1,35.9,1
390,@Ronin ,Yuna,4,44.0,2
390,@dragalar ,Tessia,2,-9.4,3
390,@Benten ,Beast,3,-70.4,4
389,@davidli642 ,Baron,3,45.0,1
389,@Giegling ,Hundro,2,20.9,2
389,@javea1 ,Helena,4,0.1,3
389,@Wooklee ,Yuna,1,-66.0,4
388,@hersheylim ,Ilesa,4,46.3,1
388,@Benten ,Hundro,2,-5.0,2
388,@TeaMoney ,Yuna,3,-20.6,3
388,@agingprince. ,Helena,1,-20.7,4
387,@friachi ,Leto,1,52.9,1
387,@hersheylim ,Paul,3,15.2,2
387,@davidli642 ,Ecaz,4,-2.5,3
387,@zafy ,Baron,2,-65.6,4
386,@Giegling ,Tessia,4,63.4,1
386,@Wooklee ,Baron,3,-1.8,2
386,@javea1 ,Paul,1,-0.3,3
386,@krompl ,Ilesa,2,-61.3,4
385,@hersheylim ,Ilesa,1,58.9,1
385,@zafy ,Tessia,4,-0.6,2
385,@dragalar ,Beast,3,-7.4,3
385,@friachi ,Hundro,2,-50.9,4
384,@krompl ,Hundro,1,32.2,1
384,@DROGIRANOPILE ,Tessia,3,17.3,2
384,@Videll ,Beast,4,-32.0,3
384,@Sweetsale90 ,Helena,2,-17.6,4
383,@javea1 ,Hundro,2,62.2,1
383,@vintaya ,Ecaz,1,16.1,2
383,@zafy ,Ilban,4,-54.8,3
383,@Haros ,Baron,3,-23.5,4
382,@Wooklee ,Hundro,2,46.3,1
382,@asat0r ,Baron,1,42.8,2
382,@HueyLongNewton ,Ecaz,4,-21.1,3
382,@Thuney ,Beast,3,-68.0,4
381,@Videll ,Baron,4,42.4,1
381,@justinbyun ,Hundro,1,-16.4,2
381,@markt6353 ,Ecaz,3,-7.6,3
381,@Sweetsale90 ,Helena,2,-18.5,4
380,@Giegling ,Helena,1,62.8,1
380,@vintaya ,Hundro,2,18.0,2
380,@krompl ,Ilban,4,-41.1,3
380,@javea1 ,Beast,3,-39.7,4
379,@djgod79 ,Leto,4,63.2,1
379,@asat0r ,Ecaz,1,39.5,2
379,@Thuney ,Beast,2,-48.0,3
379,@Narballs ,Baron,3,-54.7,4
378,@Ajokli ,Paul,1,47.0,1
378,@e_jasmins ,Tessia,2,36.6,2
378,@khisanthas ,Helena,4,-28.5,3
378,@killer ,Hundro,3,-55.1,4
377,@Mysterium ,Ilban,3,43.0,1
377,@Videll ,Leto,2,30.0,2
377,@justinbyun ,Hundro,4,-44.0,3
377,@markt6353 ,Helena,1,-29.0,4
376,@Vigo ,Ilesa,2,24.8,1
376,@Wooklee ,Ecaz,4,8.2,2
376,@vintaya ,Helena,3,-2.2,3
376,@waata ,Paul,1,-30.8,4
375,@rybas_h3 ,Helena,3,20.7,1
375,@TheDrunkWizard ,Baron,1,18.7,2
375,@asat0r ,Hundro,2,-0.9,3
375,@Yooliss ,Memnon,4,-38.6,4
374,@Ajokli ,Leto,2,53.5,1
374,@tester ,Helena,3,5.8,2
374,@tomski ,Paul,1,-22.0,3
374,@Giegling ,Baron,4,-37.3,4
373,@Intruz ,Hundro,2,47.9,1
373,@devzzzy ,Ilban,1,-10.1,2
373,@Woerdistan ,Ecaz,4,-14.9,3
373,@Macdog ,Rhombur,3,-22.9,4
372,@friachi ,Ilesa,1,26.3,1
372,@Intruz ,Paul,3,10.7,2
372,@e_jasmins ,Beast,4,5.2,3
372,@The Immortal ,Rhombur,2,-42.2,4
371,@menerke ,Yuna,2,52.9,1
371,@killer ,Ariana,1,20.2,2
371,@Wooklee ,Baron,3,-30.0,3
371,@lobsterjohnson5013 ,Hundro,4,-43.1,4
370,@Red Bull Baron ,Hundro,2,63.4,1
370,@krompl ,Rhombur,1,-2.8,2
370,@In Flames ,Tessia,4,-22.8,3
370,@Giegling ,Ecaz,3,-37.8,4
369,@friachi ,Yuna,1,34.6,1
369,@franc ,Ariana,3,32.1,2
369,@Yung Savage ,Rhombur,2,-37.4,3
369,@e_jasmins ,Ecaz,4,-29.3,4
368,@Ideel ,Rhombur,3,21.5,1
368,@Gros-Seb ,Beast,2,14.2,2
368,@Intruz ,Ariana,1,-12.8,3
368,@wolfex ,Hundro,4,-22.9,4
367,@Yung Savage ,Ilesa,1,18.1,1
367,@Ajokli ,Ariana,2,15.6,2
367,@Sweetsale90 ,Baron,3,5.5,3
367,@Siroz26 ,Rhombur,4,-39.2,4
366,@lilgreenghouls ,Yuna,2,48.4,1
366,@friachi ,Ilban,1,16.5,2
366,@Lonk ,Ecaz,3,-17.0,3
366,@Woerdistan ,Helena,4,-48.0,4
364,@Bananadogg ,Hundro,2,74.1,1
364,@zafy ,Ecaz,4,-18.3,2
364,@dinosmaroulis ,Rhombur,1,-25.7,3
364,@e_jasmins ,Baron,3,-30.0,4
363,@Azp@ ,Memnon,1,41.2,1
363,@Clover.C ,Rhombur,4,17.2,2
363,@vintaya ,Leto,2,-16.1,3
363,@wolfex ,Helena,3,-42.4,4
362,@justinbyun ,Ariana,1,18.5,1
362,@Bananadogg ,Paul,3,47.1,2
362,@krompl ,Hundro,2,-32.0,3
362,@franc ,Ecaz,4,-33.6,4
361,@zafy ,Ecaz,2,20.6,1
361,@nobody09 ,Baron,3,20.4,2
361,@IFreeMan ,Leto,4,-23.9,3
361,@Siroz26 ,Beast,1,-17.1,4
360,@zafy ,Hundro,2,17.8,1
360,@Zelbot ,Rhombur,1,7.5,2
360,@Kaileng ,Tessia,3,-8.7,3
360,@Bananadogg ,Ecaz,4,-16.6,4
359,@IFreeMan ,Tessia,3,43.3,1
359,@rybas_h3 ,Leto,4,7.5,2
359,@nobody09 ,Ariana,2,-17.8,3
359,@Rosco ,Rhombur,1,-33.0,4
358,@zafy ,Baron,2,29.3,1
358,@Franz ,Ilban,1,42.1,2
358,@Zelbot ,Helena,4,-16.8,3
358,@maxcobain ,Ecaz,3,-54.7,4
357,@waata ,Tessia,2,62.5,1
357,@dinosmaroulis ,Ilesa,3,-10.2,2
357,@agingprince. ,Hundro,4,-20.2,3
357,@rybachello ,Yuna,1,-32.1,4
356,@Woerdistan ,Helena,2,33.4,1
356,@Mysterium ,Ariana,4,9.1,2
356,@Rosenbak ,Hundro,3,-3.1,3
356,@asat0r ,Baron,1,-39.4,4
355,@asat0r ,Baron,4,67.3,1
355,@Woerdistan ,Helena,1,2.3,2
355,@Rosenbak ,Hundro,3,-4.2,3
355,@Mysterium ,Ariana,2,-65.4,4
354,@Freek ,Helena,4,38.5,1
354,@Jeremias ,Baron,2,35.3,2
354,@Narballs ,Tessia,1,-13.6,3
354,@IFreeMan ,Hundro,3,-60.2,4
353,@crashtest776 ,Hundro,1,42.6,1
353,@Vigo ,Ecaz,2,1.1,2
353,@louis🏍🏍🏍 ,Ilban,3,-13.4,3
353,@Franz ,Yuna,4,-30.2,4
352,@Zelbot ,Helena,3,45.3,1
352,@Fenderico ,Ilesa,2,14.1,2
352,@IFreeMan ,Tessia,4,-38.7,3
352,@waata ,Leto,1,-20.7,4
351,@crashtest776 ,Paul,2,33.0,1
351,@tester ,Ilban,4,13.7,2
351,@asat0r ,Hundro,3,1.9,3
351,@The Immortal ,Memnon,1,-48.5,4
350,@HueyLongNewton ,Ecaz,3,32.3,1
350,@waata ,Beast,1,38.5,2
350,@Redzurrected ,Hundro,4,-19.4,3
350,@Jay Rock ,Hundro,2,-51.4,4
349,@dinosmaroulis ,Yuna,1,28.8,1
349,@Cabbage Cat ,Leto,3,33.2,2
349,@Red Bull Baron ,Rhombur,2,-6.9,3
349,@busyazaya ,Hundro,4,-55.0,4
348,@hersheylim ,Ilban,1,52.1,1
348,@dragalar ,Tessia,2,10.2,2
348,@louis🏍🏍🏍 ,Rhombur,3,-27.1,3
348,@Ronin ,Ariana,4,-35.1,4
347,@Benten ,Baron,1,21.1,1
347,@Dennis Warhammer ,Memnon,4,23.1,2
347,@hersheylim ,Hundro,2,-7.9,3
347,@Ronin ,Helena,3,-36.3,4
346,@Wooklee ,Ecaz,4,22.7,1
346,@Yooliss ,Yuna,2,24.7,2
346,@javea1 ,Leto,3,-15.4,3
346,@vin1987123 ,Paul,1,-31.9,4
345,@Iscreaman ,Paul,3,32.7,1
345,@zafy ,Ecaz,2,-10.8,2
345,@javea1 ,Leto,4,5.4,3
345,@BenitoMax ,Tessia,1,-27.4,4
344,@Mysterium ,Ilban,4,31.3,1
344,@darkdinner ,Ariana,3,4.6,2
344,@BenitoMax ,Rhombur,1,-6.5,3
344,@waata ,Paul,2,-29.4,4
343,@friachi ,Ariana,4,51.5,1
343,@zafy ,Tessia,2,-18.1,2
343,@bigwelle ,Leto,3,-2.7,3
343,@Yooliss ,Baron,1,-30.7,4
342,@contiuspilate ,Helena,4,59.0,1
342,@darkdinner ,Ilban,2,30.0,2
342,@Londonerd ,Hundro,1,-28.2,3
342,@Yung Savage ,Ilesa,3,-60.9,4
341,@Lonk ,Ecaz,3,46.4,1
341,@IFreeMan ,Hundro,1,-10.8,2
341,@lilgreenghouls ,Ariana,2,-13.0,3
341,@rybachello ,Leto,4,-22.6,4
340,@zafy ,Paul,1,15.9,1
340,@Yooliss ,Hundro,3,39.7,2
340,@vaggelakos13 ,Rhombur,2,-17.0,3
340,@djgod79 ,Ilban,4,-38.5,4
339,@Thuney ,Tessia,2,16.5,1
339,@IASC ,Yuna,1,12.6,2
339,@Cabbage Cat ,Paul,4,6.7,3
339,@Duquedeto ,Ilban,3,-35.8,4
338,@devzzzy ,Hundro,2,23.1,1
338,@BenitoMax ,Tessia,3,35.7,2
338,@darkdinner ,Paul,1,-20.8,3
338,@e_jasmins ,Yuna,4,-38.0,4
337,@Yung Savage ,Ariana,4,43.4,1
337,@IFreeMan ,Beast,1,-2.0,2
337,@contiuspilate ,Rhombur,3,-5.1,3
337,@killer ,Ilban,2,-36.4,4
336,@Vigo ,Ariana,1,33.6,1
336,@eliottjacques5 ,Rhombur,3,23.6,2
336,@vaggelakos13 ,Ilesa,2,-12.6,3
336,@friachi ,Beast,4,-44.6,4
334,@Vigo ,Hundro,2,50.7,1
334,@Ideel ,Beast,4,-4.4,2
334,@vaggelakos13 ,Rhombur,3,-5.8,3
334,@lilgreenghouls ,Paul,1,-40.6,4
333,@In Flames ,Baron,4,59.8,1
333,@justinbyun ,Ecaz,2,-13.2,2
333,@Lfchezz ,Paul,1,-7.1,3
333,@vintaya ,Leto,3,-39.5,4
332,@dinosmaroulis ,Beast,1,52.6,1
332,@zafy ,Hundro,2,-13.1,2
332,@M1X ,Ilban,3,-16.9,3
332,@rybachello ,Ecaz,4,-22.7,4
331,@Ideel ,Paul,1,26.3,1
331,@louis🏍🏍🏍 ,Baron,2,12.2,2
331,@friachi ,Hundro,3,-14.1,3
331,@BenitoMax ,Rhombur,4,-24.4,4
330,@Yung Savage ,Ecaz,3,46.8,1
330,@Martell ,Ariana,2,24.6,2
330,@darkdinner ,Paul,1,-11.3,3
330,@Vigo ,Rhombur,4,-60.1,4
329,@justinbyun ,Hundro,2,19.5,1
329,@vaggelakos13 ,Leto,1,17.7,2
